title,animal,book_cover_image,description
Five Little Monkeys Jumping on the Bed,monkey,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347288052i/1007759.jpg,"“NO MORE MONKEYS JUMPING ON THE BED!” The nursery rhyme “Five Little Monkeys” has long been a favorite song and finger play with the preschool set, but Eileen Christelow gives it new life as a hilarious picture book. Her expressive pencil and watercolor illustrations capture both the glee and the pratfalls of those misbehaving monkeys. A sure-fire hit at story hour, this rhythmic romp is a counting lesson, too, as the five bouncy bed-jumpers bump their heads and get hauled off to the doctor one by one. This board book edition is just the right size for small human hands. (IRA/CBC Children’s Choice Award, 1990)"
Five Little Monkeys Jumping on the Bed,monkey,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347288052i/1007759.jpg,"“NO MORE MONKEYS JUMPING ON THE BED!” The nursery rhyme “Five Little Monkeys” has long been a favorite song and finger play with the preschool set, but Eileen Christelow gives it new life as a hilarious picture book. Her expressive pencil and watercolor illustrations capture both the glee and the pratfalls of those misbehaving monkeys. A sure-fire hit at story hour, this rhythmic romp is a counting lesson, too, as the five bouncy bed-jumpers bump their heads and get hauled off to the doctor one by one. This board book edition is just the right size for small human hands. (IRA/CBC Children’s Choice Award, 1990)"
Five Little Monkeys Jumping on the Bed,monkey,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347288052i/1007759.jpg,"“NO MORE MONKEYS JUMPING ON THE BED!” The nursery rhyme “Five Little Monkeys” has long been a favorite song and finger play with the preschool set, but Eileen Christelow gives it new life as a hilarious picture book. Her expressive pencil and watercolor illustrations capture both the glee and the pratfalls of those misbehaving monkeys. A sure-fire hit at story hour, this rhythmic romp is a counting lesson, too, as the five bouncy bed-jumpers bump their heads and get hauled off to the doctor one by one. This board book edition is just the right size for small human hands. (IRA/CBC Children’s Choice Award, 1990)"
Little Red Riding Hood,wolf,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1314485414i/920143.jpg,"""Once upon a time, there was a little girl who lived with her mother in a house on the edge of a village...""Everyone loves the little girl who wears a red-hooded cloak, but no one more than her grandmother.One day, Grandmother gets sick, and Little Red Riding Hood sets out to visit her, carrying a basket of food as a present.In this faithful retelling of the Grimms' version,Trina Schart Hymanmagnificently illustrates the child's journey through a forest and her scary encounter along the way with a sly, hungry wolf.Trina Schart Hymanis a great admirer of the Brothers Grimm, and has wanted to retell and illustrate'Little Red Riding Hood'ever since she was a little girl. She has illustrated other Grimms' tales, including'Snow White' (1974),translated by Paul Heins;'Sleeping Beauty' (1971);and'Rapunzel' (1982),retold by Barbara Rogasky.Caldecott Medal Nominee(1984)Age Rating: 2–6+ / Preschool - 3+ / Lexile Score 870Edition MSRP: N/A(ISBN 0-8234-0470-6)Printed in the United States of AmericaShow more"
Is Your Mama a Llama?,bat,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328835648i/770038.jpg,"Lloyd the Llama discovers what kind of animal his mama really is in this delightful guessing game picture book, filled with whimsical riddles and endearing illustrations. Rhyming questions and answers will charm and amuse children. Full-color illustrations."
Is Your Mama a Llama?,duck,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328835648i/770038.jpg,"Lloyd the Llama discovers what kind of animal his mama really is in this delightful guessing game picture book, filled with whimsical riddles and endearing illustrations. Rhyming questions and answers will charm and amuse children. Full-color illustrations."
Is Your Mama a Llama?,seal,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328835648i/770038.jpg,"Lloyd the Llama discovers what kind of animal his mama really is in this delightful guessing game picture book, filled with whimsical riddles and endearing illustrations. Rhyming questions and answers will charm and amuse children. Full-color illustrations."
Is Your Mama a Llama?,kangaroo,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328835648i/770038.jpg,"Lloyd the Llama discovers what kind of animal his mama really is in this delightful guessing game picture book, filled with whimsical riddles and endearing illustrations. Rhyming questions and answers will charm and amuse children. Full-color illustrations."
Is Your Mama a Llama?,llama,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328835648i/770038.jpg,"Lloyd the Llama discovers what kind of animal his mama really is in this delightful guessing game picture book, filled with whimsical riddles and endearing illustrations. Rhyming questions and answers will charm and amuse children. Full-color illustrations."
Where's Spot?,dog,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1387700896i/132609.jpg,"This bigger, brighter paperback edition of Eric Hill's iconic first lift-the-flap book celebrates 30 years since first publication in hardback. The simple text and colourful pictures will engage a whole new generation of pre-readers as they lift the picture flaps in search of Spot. A number 1 bestseller since it was first published in 1980, this interactive favourite has stayed in the charts ever since."
Lon Po Po: A Red-Riding Hood Story from China,wolf,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1265127897i/1918702.jpg,"Long, long ago a good woman lived contentedly with her three daughters—Shang, tao, and Paotze—in the country-side of northern China...But one day she had to leave to visit their granny, so she warned her children to close the door tight and to latch it.Son after, to their surprise, there was a knock at the door and a voice saying that it was their granny, their Po Po. What could the children do but let her in? But what a low voice she had, what thorny hands, and what a hairy face!The Chinese tale of Lon Po Po, Granny Wolf, like the European tale of Little Red Riding Hood, comes from an ancient oral tradition and is thought to be over a thousand years old. It is a favorite tale of artist Ed young, who translated and illustrated this version. Using a dramatic style that combines techniques used in ancient Chinese panel art with a powerful contemporary palette or watercolors and pastels, Mr. Young has created a book of classic beauty and charm.Ed Youngwas born in Tientsin, China, grew up in Shanghai, and brings his Eastern heritage to his artwork. From the authentic Oriental papercut technique ofThe Emperor and the Kiteto the rich and glowing pastels ofYeh Shin,Mr. Young attains a versatility of feeling, theme, and style.Cats are Cats,his much lauded collaboration with anthologist Nancy Larrick, was named one of the Ten Best Illustrated Children's Books of 1988 as well as an ALA Notable Book for Children.1990 Caldecott Medal WinnerEdition MSRP: $16⁹⁹ USA / $25⁵⁰ CAN(ISBN 0-399-21619-7)Show more"
The Berenstain Bears' Trouble at School,bear,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1344369313i/1129315.jpg,"Get ready to go back to school with the Berenstain Bears! This story is a perfect way to teach children about responsibility and the importance of doing your schoolwork--with over 50 bonus stickers that make a great reward for tests and homework!Come for a visit in Bear Country with this classic storybook from Stan and Jan Berenstain. Brother isn’t doing his schoolwork, and it’s starting to catch up with him. Now that he got a bad grade on his quiz, how is he going to tell Mama and Papa?"
